"location new_york_city","408","location","New_York_City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type Museum "," location New_York_City "," numberOfVisitors ?num } ORDER BY DESC(?num) OFFSET 0 LIMIT 1","Which museum in New York has the most visitors?",""
"location of","215","location","Palace_of_Westminster","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT ?uri WHERE { Palace_of_Westminster location ?uri }","What is the location of the Houses of Parliament?","","",""
"location of","215","location","Palace_of_Westminster","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT ?uri WHERE { Palace_of_Westminster location ?uri }","What is the location of the Houses of Parliament?","","",""
"location spain","207","location","Spain","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type Stadium "," location Spain "," seatingCapacity ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","What is the biggest stadium in Spain?",""
"location spain","207","rdf:type","Stadium","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type Stadium "," location Spain "," seatingCapacity ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","What is the biggest stadium in Spain?",""
"manager of","146","manager","Real_Madrid_C.F.","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Real_Madrid_C.F.> <http://dbpedia.org/ontology/manager> ?uri }","Who is the manager of Real Madrid?","","",""
"manager of","146","manager","-","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Real_Madrid_C.F.> <http://dbpedia.org/ontology/manager> ?uri }","Who is the manager of Real Madrid?","","",""
"manufacturer dbr:ford_motor_company","360","manufacturer","Ford_Motor_Company","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> ASK WHERE { ?uri assembly dbr:Malaysia "," manufacturer dbr:Ford_Motor_Company }","Does the Ford Motor Company have a manufacturing plant in Malaysia?","",""
"manufacturer dbr:ford_motor_company","360","assembly","Malaysia","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> ASK WHERE { ?uri assembly dbr:Malaysia "," manufacturer dbr:Ford_Motor_Company }","Does the Ford Motor Company have a manufacturing plant in Malaysia?","",""
"manufacturer dbr:ford_motor_company","360","manufacturer","Ford_Motor_Company","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> ASK WHERE { ?uri assembly dbr:Malaysia "," manufacturer dbr:Ford_Motor_Company }","Does the Ford Motor Company have a manufacturing plant in Malaysia?","",""
"marc chagall","104","ethnicity","Jewish@en","ASK WHERE { <http://dbpedia.org/resource/Marc_Chagall> <http://dbpedia.org/property/ethnicity> ""Jewish""@en }","Was Marc Chagall a jew?","","",""
"margaret thatcher","107","profession","Chemist","ASK WHERE { <http://dbpedia.org/resource/Margaret_Thatcher> <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Chemist> }","Was Margaret Thatcher a chemist?","","",""
"match of","281","date","2018_FIFA_World_Cup","PREFIX dbr: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT ?Date WHERE { dbr:2018_FIFA_World_Cup dbp:date ?Date } ORDER BY DESC(?Date) LIMIT 1","When will start the final match of the football world cup 2018?","","",""
"match of","281","date","2018_FIFA_World_Cup","PREFIX dbr: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT ?Date WHERE { dbr:2018_FIFA_World_Cup dbp:date ?Date } ORDER BY DESC(?Date) LIMIT 1","When will start the final match of the football world cup 2018?","","",""
"match of","281","date","2018_FIFA_World_Cup","PREFIX dbr: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT ?Date WHERE { dbr:2018_FIFA_World_Cup dbp:date ?Date } ORDER BY DESC(?Date) LIMIT 1","When will start the final match of the football world cup 2018?","","",""
"match of","281","date","2018_FIFA_World_Cup","PREFIX dbr: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT ?Date WHERE { dbr:2018_FIFA_World_Cup dbp:date ?Date } ORDER BY DESC(?Date) LIMIT 1","When will start the final match of the football world cup 2018?","","",""
"mayor of","381","leaderName","Tel_Aviv","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Tel_Aviv leaderName ?uri }","Who is the mayor of Tel Aviv?","","",""
"mayor of","5","leaderName","New_York_City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { New_York_City leaderName ?uri }","Who is the mayor of New York City?","","",""
"mayor of","5","leaderName","New_York_City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { New_York_City leaderName ?uri }","Who is the mayor of New York City?","","",""
"mayor of","265","mayor","Paris","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Paris mayor ?uri }","Who is the mayor of Paris?","","",""
"mayor of","310","mayor","Paris","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Paris mayor ?x . ?x party ?uri }","To which party does the mayor of Paris belong?","","",""
"mayor of","285","capital","French_Polynesia","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { French_Polynesia capital ?x . ?x mayor ?uri }","Who is the mayor of the capital of French Polynesia?","","",""
"mayor of","300","leaderName","Rotterdam","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Rotterdam leaderName ?uri }","Who is the mayor of Rotterdam?","","",""
"mayor of","381","leaderName","Tel_Aviv","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Tel_Aviv leaderName ?uri }","Who is the mayor of Tel Aviv?","","",""
"mayor of","5","leaderName","New_York_City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { New_York_City leaderName ?uri }","Who is the mayor of New York City?","","",""
"mckinley located?","115","locatedInArea","Mount_McKinley","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","In which U.S. state is Mount McKinley located?","","",""
"mckinley located?","115","locatedInArea","Mount_McKinley","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","In which U.S. state is Mount McKinley located?","","",""
"mckinley located?","115","rdf:type","WikicatStatesOfTheUnitedStates","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","In which U.S. state is Mount McKinley located?","","",""
"mckinley located?","115","rdf:type","WikicatStatesOfTheUnitedStates","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","In which U.S. state is Mount McKinley located?","","",""
"mecca located?","203","country","Mecca","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Mecca country ?uri }","In which country is Mecca located?","","",""
"melbourne, florida?","353","populationTotal","Melbourne,_Florida","PREFIX  <http://dbpedia.org/ontology/> SELECT ?uri WHERE { <http://dbpedia.org/resource/Melbourne,_Florida> populationTotal ?uri }","What is the total population of Melbourne, Florida?","","",""
"melbourne, florida?","353","populationTotal","Melbourne,_Florida","PREFIX  <http://dbpedia.org/ontology/> SELECT ?uri WHERE { <http://dbpedia.org/resource/Melbourne,_Florida> populationTotal ?uri }","What is the total population of Melbourne, Florida?","","",""
"melon de","276","wineRegion","Melon_de_Bourgogne","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Melon_de_Bourgogne wineRegion ?uri }","From which region is the Melon de Bourgogne?","","",""
"melon de","276","wineRegion","Melon_de_Bourgogne","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Melon_de_Bourgogne wineRegion ?uri }","From which region is the Melon de Bourgogne?","","",""
"members of","127","alliance","Airline","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Airline> & <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/Star_Alliance> }","How many airlines are members of the Star Alliance?","","",
"members of","127","alliance","Star_Alliance","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Airline> $ <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/Star_Alliance> }","How many airlines are members of the Star Alliance?","","",""
"members of","296","bandMember","The_Prodigy","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { The_Prodigy bandMember ?uri }","Give me all members of Prodigy.","","",""
"men and","111","employees","New_York_City_Fire_Department","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/New_York_City_Fire_Department> <http://dbpedia.org/property/employees> ?num }","What is the total amount of men and women serving in the FDNY?","","",""
"merkel attend?","248","almaMater","-","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?university WHERE { Angela_Merkel almaMater ?university }","Which university did Angela Merkel attend?","","",""
"metalcore bands.","101","genre","Metalcore","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Band> $ <http://dbpedia.org/ontology/genre> <http://dbpedia.org/resource/Metalcore> { ?uri <http://dbpedia.org/ontology/hometown> <http://dbpedia.org/resource/Australia> } UNION { ?uri <http://dbpedia.org/ontology/hometown> ?h . ?h <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Australia> } }","Give me all Australian metalcore bands.","","",""
"miffy come","271","creator","Miffy","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Miffy creator ?x . ?x nationality ?uri }","Which country does the creator of Miffy come from?","","",""
"minister of","202","leader","Federal_Ministry_of_Finance_(Germany)","PREFIX  <http://dbpedia.org/ontology/> SELECT ?leader WHERE { <http://dbpedia.org/resource/Federal_Ministry_of_Finance_(Germany)> leader ?leader }","Who is the current federal minister of finance in Germany?","","",""
"minister of","202","leader","Federal_Ministry_of_Finance_(Germany)","PREFIX  <http://dbpedia.org/ontology/> SELECT ?leader WHERE { <http://dbpedia.org/resource/Federal_Ministry_of_Finance_(Germany)> leader ?leader }","Who is the current federal minister of finance in Germany?","","",""
"minister of","132","residence","Prime_Minister_of_Spain","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Prime_Minister_of_Spain> <http://dbpedia.org/property/residence> ?uri }","Where is the residence of the prime minister of Spain?","","",""
"minister of","202","leader","Federal_Ministry_of_Finance_(Germany)","PREFIX  <http://dbpedia.org/ontology/> SELECT ?leader WHERE { <http://dbpedia.org/resource/Federal_Ministry_of_Finance_(Germany)> leader ?leader }","Who is the current federal minister of finance in Germany?","","",""
"minister of","132","residence","Spain","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Prime_Minister_of_Spain> <http://dbpedia.org/property/residence> ?uri }","Where is the residence of the prime minister of Spain?","","",""
"missile crisis","198","date","Bay_of_Pigs_Invasion","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Cuban_Missile_Crisis date ?x . Bay_of_Pigs_Invasion date ?y FILTER ( ?x < ?y ) }","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","","",""
"missile crisis","198","date","Cuban_Missile_Crisis","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Cuban_Missile_Crisis date ?x . Bay_of_Pigs_Invasion date ?y FILTER ( ?x < ?y ) }","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","","",""
"missile crisis","198","date","Bay_of_Pigs_Invasion","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Cuban_Missile_Crisis date ?x . Bay_of_Pigs_Invasion date ?y FILTER ( ?x < ?y ) }","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","","",""
"missile crisis","198","date","Cuban_Missile_Crisis","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Cuban_Missile_Crisis date ?x . Bay_of_Pigs_Invasion date ?y FILTER ( ?x < ?y ) }","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","","",""
"missile crisis","198","date","Bay_of_Pigs_Invasion","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Cuban_Missile_Crisis date ?x . Bay_of_Pigs_Invasion date ?y FILTER ( ?x < ?y ) }","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","","",""
"mountain system","81","country","Himalayas","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Himalayas> <http://dbpedia.org/ontology/country> ?uri }","To which countries does the Himalayan mountain system extend?","","",""
"mountains are","174","elevation","Mountain","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Nanga_Parbat> <http://dbpedia.org/ontology/elevation> ?elevation . ?uri a <http://dbpedia.org/ontology/Mountain> { ?uri <http://dbpedia.org/ontology/elevation> ?otherelevation } UNION { ?uri <http://dbpedia.org/property/elevationM> ?otherelevation } FILTER ( ?otherelevation > ?elevation ) }","Which mountains are higher than the Nanga Parbat?","","",""
"movement did","355","author","The_Three_Dancers","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { The_Three_Dancers author ?person . ?person movement ?uri }","To which artistic movement did the painter of The Three Dancers belong?","","",""
"movement did","355","author","The_Three_Dancers","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { The_Three_Dancers author ?person . ?person movement ?uri }","To which artistic movement did the painter of The Three Dancers belong?","","",""
"movie cost?","329","budget","The_Lego_Movie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?n WHERE { The_Lego_Movie budget ?n }","How much did the Lego Movie cost?","","",""
"movie cost?","329","budget","The_Lego_Movie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?n WHERE { The_Lego_Movie budget ?n }","How much did the Lego Movie cost?","","",""
"movies? [predicate=starring]","133","type","Actor","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . ?f <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?f <http://dbpedia.org/ontology/starring> ?uri . } ORDER BY DESC(COUNT(DISTINCT(?f))) OFFSET 0 LIMIT 1","Which actor was casted in the most movies? [predicate=starring]","","",""
"muhammad_ali }","383","type","Book","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type Book "," author Muhammad_Ali }","Show me the book that Muhammad Ali wrote.","",""
"music albums","88","label","Album","SELECT DISTINCT ?uri WHERE { ?single <http://dbpedia.org/ontology/album> ?uri ; <http://www.w3.org/2000/01/rdf-schema#label> ""Last Christmas""@en }","Which music albums contain the song Last Christmas?","","",""
"music albums","88","label","Last Christmas@en","SELECT DISTINCT ?uri WHERE { ?single <http://dbpedia.org/ontology/album> ?uri ; <http://www.w3.org/2000/01/rdf-schema#label> ""Last Christmas""@en }","Which music albums contain the song Last Christmas?","","",""
"musician wrote","123","type","Book","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Musician> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","Which musician wrote the most books?","","",""
"musician wrote","123","occupation","Musician","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Musician> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","Which musician wrote the most books?","","",""
"mvp basketball","53","birthDate","BasketballPlayer","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthDate> ?date ; <http://dbpedia.org/property/highlights> ?h FILTER regex(?h, ""MVP"") } ORDER BY DESC(?date) OFFSET 0 LIMIT 4","Who are the four youngest MVP basketball players?","","",""
"mvp basketball","53","birthDate","BasketballPlayer","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthDate> ?date ; <http://dbpedia.org/property/highlights> ?h FILTER regex(?h, ""MVP"") } ORDER BY DESC(?date) OFFSET 0 LIMIT 4","Who are the four youngest MVP basketball players?","","",""
"name of","410","alias","Queens_of_the_Stone_Age","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?name WHERE { Queens_of_the_Stone_Age alias ?name }","What was the first name of the band Queens of the Stone Age?","","",""
"name of","410","alias","Queen_(band)","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?name WHERE { Queens_of_the_Stone_Age alias ?name }","What was the first name of the band Queens of the Stone Age?","","",""
"name of","410","alias","Queens_of_the_Stone_Age","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?name WHERE { Queens_of_the_Stone_Age alias ?name }","What was the first name of the band Queens of the Stone Age?","","",""
"nanga parbat?","174","elevation","Mountain","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Nanga_Parbat> <http://dbpedia.org/ontology/elevation> ?elevation . ?uri a <http://dbpedia.org/ontology/Mountain> { ?uri <http://dbpedia.org/ontology/elevation> ?otherelevation } UNION { ?uri <http://dbpedia.org/property/elevationM> ?otherelevation } FILTER ( ?otherelevation > ?elevation ) }","Which mountains are higher than the Nanga Parbat?","","",""
"nasa }","231","type","LaunchPad","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type LaunchPad "," operator NASA }","Give me all launch pads operated by NASA.","",""
"nasa }","231","operator","NASA","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type LaunchPad "," operator NASA }","Give me all launch pads operated by NASA.","",""
"nasa }","231","rdf:type","LaunchPad","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type LaunchPad "," operator NASA }","Give me all launch pads operated by NASA.","",""
"natalie portman","318","country","United_States","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Natalie_Portman birthPlace ?city . ?city country United_States }","Was Natalie Portman born in the United States?","","",""
"natalie portman","318","country","United_States","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Natalie_Portman birthPlace ?city . ?city country United_States }","Was Natalie Portman born in the United States?","","",""
"neymar play","334","team","Real_Madrid_C.F.","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Neymar team <http://dbpedia.org/resource/Real_Madrid_C.F.> }","Does Neymar play for Real Madrid?","","",""
"nikos kazantzakis","292","type","Town","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Nikos_Kazantzakis deathPlace ?uri . ?uri rdf:type Town }","In which city did Nikos Kazantzakis die?","","",""
"obama a","274","party","Democratic_Party_(United_States)","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> ASK WHERE { Barack_Obama party <http://dbpedia.org/resource/Democratic_Party_(United_States)> }","Is Barack Obama a democrat?","","",""
"openingyear ?date","349","type","City","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?loc WHERE { ?uri type dbr:Rapid_transit "," openingYear ?date "," location ?loc . ?loc rdf:type City } ORDER BY ASC(?date) LIMIT 1","Which city has the oldest running metro?",""
"openingyear ?date","349","type","Rapid_transit","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?loc WHERE { ?uri type dbr:Rapid_transit "," openingYear ?date "," location ?loc . ?loc rdf:type City } ORDER BY ASC(?date) LIMIT 1","Which city has the oldest running metro?",""
"operation overlord","356","date","Operation_Overlord","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?d WHERE { Operation_Overlord date ?d }","When did Operation Overlord commence?","","",""
"operation overlord","356","date","Operation_Overlord","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?d WHERE { Operation_Overlord date ?d }","When did Operation Overlord commence?","","",""
"operator nasa","231","type","LaunchPad","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type LaunchPad "," operator NASA }","Give me all launch pads operated by NASA.","",""
"operator nasa","231","operator","NASA","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type LaunchPad "," operator NASA }","Give me all launch pads operated by NASA.","",""
"operator nasa","231","rdf:type","LaunchPad","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type LaunchPad "," operator NASA }","Give me all launch pads operated by NASA.","",""
"order by","306","height","BasketballPlayer","PREFIX  <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type BasketballPlayer "," height ?num } ORDER BY DESC(?num) OFFSET 0 LIMIT 1","Who is the tallest basketball player?","",""
"order by","340","rdf:type Building","Building","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Burj_Khalifa floorCount ?burj . ?uri rdf:type Building "," floorCount ?proj FILTER ( ?proj < ?burj ) } ORDER BY DESC(?proj) LIMIT 1","Which building after the Burj Khalifa has the most floors?","",""
"order by","186","team","Chicago_Bulls","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> "," <http://dbpedia.org/ontology/weight> ?num { ?uri <http://dbpedia.org/property/team> <http://dbpedia.org/resource/Chicago_Bulls> } UNION { ?uri <http://dbpedia.org/property/draftTeam> <http://dbpedia.org/resource/Chicago_Bulls> } UNION { ?uri <http://dbpedia.org/ontology/draftTeam> <http://dbpedia.org/resource/Chicago_Bulls> } } ORDER BY DESC(?num) OFFSET 0 LIMIT 1","Who is the heaviest player of the Chicago Bulls?","",""
"order by","154","skos:broader","Cities_in_Germany","PREFIX  <http://dbpedia.org/ontology/> PREFIX skos: <http://www.w3.org/2004/02/skos/core#> PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX dct: <http://purl.org/dc/terms/> SELECT ?city WHERE { ?m skos:broader dbc:Cities_in_Germany . ?city dct:subject ?m "," areaTotal ?area } ORDER BY ?area LIMIT 1","What is the smallest city by area in Germany?","",""
"order by","332","type","City","PREFIX  <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type City "," populationTotal ?pop } ORDER BY ASC(?pop) OFFSET 0 LIMIT 1","Which city has the least inhabitants?","",""
"order by","311","type","FormulaOneRacer","PREFIX  <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type FormulaOneRacer "," races ?x } ORDER BY DESC(?x) OFFSET 0 LIMIT 1","Who is the Formula 1 race driver with the most races?","",""
"order by","407","-","-","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri director Tim_Burton "," budget ?b } ORDER BY ?b OFFSET 0 LIMIT 1","Which of Tim Burton's films had the highest budget?","",""
"order by","311","type","FormulaOneRacer","PREFIX  <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type FormulaOneRacer "," races ?x } ORDER BY DESC(?x) OFFSET 0 LIMIT 1","Who is the Formula 1 race driver with the most races?","",""
"order by","32","ign","Action_role-playing_video_games, The_Hunger_Games, GMT_Games","SELECT DISTINCT ?uri WHERE { ?uri <http://purl.org/dc/terms/subject> <http://dbpedia.org/resource/Category:Action_role-playing_video_games> "," <http://dbpedia.org/property/ign> ?score } ORDER BY DESC(?score) LIMIT 10","What are the top-10 action role-playing video games according to IGN?","",""
