class,ruletype,linguistic pattern,patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string,order of arguments
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel written,twogram,,http://dbpedia.org/property/genre,,1,0.002584933530281,7,2708,7,0.002584933530281,0.002578268876611,0.050842241593784,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and 'novel written' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,young adult,twogram,,http://dbpedia.org/property/genre,,1,0.002954209748892,8,2708,8,0.002954209748892,0.002945508100147,0.054352642519864,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and 'young adult' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a collection,twogram,,http://dbpedia.org/property/genre,,1,0.015878877400295,43,2708,43,0.015878877400295,0.015630679752817,0.12601141773782,0.984121122599705,0.507939438700148,1,"{ dbo:Book in c_e and 'a collection' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 2019,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'a 2019' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,by American,twogram,,http://dbpedia.org/property/genre,,1,0.00480059084195,13,2708,13,0.00480059084195,0.004777655273796,0.06928629620603,0.99519940915805,0.502400295420975,1,"{ dbo:Book in c_e and 'by American' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Sue Grafton's,twogram,,http://dbpedia.org/property/genre,,1,0.003323485967504,9,2708,9,0.003323485967504,0.003312476996688,0.057649683151807,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and 'Sue Grafton's' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,anthology of,twogram,,http://dbpedia.org/property/genre,,1,0.00738552437223,20,2708,20,0.00738552437223,0.00733137829912,0.085939073605843,0.99261447562777,0.503692762186115,1,"{ dbo:Book in c_e and 'anthology of' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,title of,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'title of' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 2015,twogram,,http://dbpedia.org/property/genre,,1,0.002584933530281,7,2708,7,0.002584933530281,0.002578268876611,0.050842241593784,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and 'a 2015' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 2003,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'a 2003' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,& Dragons,twogram,,http://dbpedia.org/property/genre,,1,0.003692762186115,10,2708,10,0.003692762186115,0.003679175864606,0.060768101715581,0.996307237813885,0.501846381093058,1,"{ dbo:Book in c_e and '& Dragons' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,of short,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'of short' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was nominated,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'was nominated' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the Dungeons,twogram,,http://dbpedia.org/property/genre,,1,0.004062038404727,11,2708,11,0.004062038404727,0.004045605001839,0.063734122765805,0.995937961595273,0.502031019202363,1,"{ dbo:Book in c_e and 'the Dungeons' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,one of,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'one of' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,volume of,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'volume of' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was first,twogram,,http://dbpedia.org/property/genre,,1,0.00480059084195,13,2708,13,0.00480059084195,0.004777655273796,0.06928629620603,0.99519940915805,0.502400295420975,1,"{ dbo:Book in c_e and 'was first' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,collection of,twogram,,http://dbpedia.org/property/genre,,1,0.02178729689808,59,2708,59,0.02178729689808,0.02132273220094,0.147605206202491,0.97821270310192,0.51089364844904,1,"{ dbo:Book in c_e and 'collection of' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,featuring Robert,twogram,,http://dbpedia.org/property/genre,,1,0.002954209748892,8,2708,8,0.002954209748892,0.002945508100147,0.054352642519864,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and 'featuring Robert' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a young,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'a young' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel by,twogram,,http://dbpedia.org/property/genre,,1,0.011816838995569,32,2708,32,0.011816838995569,0.011678832116788,0.108705285039729,0.988183161004431,0.505908419497784,1,"{ dbo:Book in c_e and 'novel by' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 1980,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'a 1980' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 1988,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'a 1988' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,"\""Alphabet\"" series",twogram,,http://dbpedia.org/property/genre,,1,0.003323485967504,9,2708,9,0.003323485967504,0.003312476996688,0.057649683151807,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and '\""Alphabet\"" series' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 2008,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'a 2008' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 1994,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'a 1994' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,of science,twogram,,http://dbpedia.org/property/genre,,1,0.003323485967504,9,2708,9,0.003323485967504,0.003312476996688,0.057649683151807,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and 'of science' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the title,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'the title' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel in,twogram,,http://dbpedia.org/property/genre,,1,0.008862629246677,24,2708,24,0.008862629246677,0.008784773060029,0.094141538370034,0.991137370753324,0.504431314623338,1,"{ dbo:Book in c_e and 'novel in' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a work,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'a work' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the first,twogram,,http://dbpedia.org/property/genre,,1,0.009970457902511,27,2708,27,0.009970457902511,0.009872029250457,0.099852180259177,0.990029542097489,0.504985228951256,1,"{ dbo:Book in c_e and 'the first' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Award for,twogram,,http://dbpedia.org/property/genre,,1,0.002584933530281,7,2708,7,0.002584933530281,0.002578268876611,0.050842241593784,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and 'Award for' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel for,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'novel for' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,series of,twogram,,http://dbpedia.org/property/genre,,1,0.011447562776957,31,2708,31,0.011447562776957,0.011317999269807,0.10699328379369,0.988552437223043,0.505723781388479,1,"{ dbo:Book in c_e and 'series of' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 2012,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'a 2012' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,published by,twogram,,http://dbpedia.org/property/genre,,1,0.002954209748892,8,2708,8,0.002954209748892,0.002945508100147,0.054352642519864,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and 'published by' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,written by,twogram,,http://dbpedia.org/property/genre,,1,0.00480059084195,13,2708,13,0.00480059084195,0.004777655273796,0.06928629620603,0.99519940915805,0.502400295420975,1,"{ dbo:Book in c_e and 'written by' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the third,twogram,,http://dbpedia.org/property/genre,,1,0.004062038404727,11,2708,11,0.004062038404727,0.004045605001839,0.063734122765805,0.995937961595273,0.502031019202363,1,"{ dbo:Book in c_e and 'the third' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,first novel,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'first novel' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a novel,twogram,,http://dbpedia.org/property/genre,,1,0.002954209748892,8,2708,8,0.002954209748892,0.002945508100147,0.054352642519864,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and 'a novel' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a book,twogram,,http://dbpedia.org/property/genre,,1,0.005169867060561,14,2708,14,0.005169867060561,0.005143277002204,0.071901787603378,0.994830132939439,0.502584933530281,1,"{ dbo:Book in c_e and 'a book' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 2009,twogram,,http://dbpedia.org/property/genre,,1,0.002584933530281,7,2708,7,0.002584933530281,0.002578268876611,0.050842241593784,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and 'a 2009' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 2004,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'a 2004' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Dungeons &,twogram,,http://dbpedia.org/property/genre,,1,0.003692762186115,10,2708,10,0.003692762186115,0.003679175864606,0.060768101715581,0.996307237813885,0.501846381093058,1,"{ dbo:Book in c_e and 'Dungeons &' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a 1997,twogram,,http://dbpedia.org/property/genre,,1,0.003323485967504,9,2708,9,0.003323485967504,0.003312476996688,0.057649683151807,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and 'a 1997' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the debut,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'the debut' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,"Grafton's \""Alphabet\""",twogram,,http://dbpedia.org/property/genre,,1,0.002954209748892,8,2708,8,0.002954209748892,0.002945508100147,0.054352642519864,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and 'Grafton's \""Alphabet\""' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,edition of,twogram,,http://dbpedia.org/property/genre,,1,0.004431314623338,12,2708,12,0.004431314623338,0.004411764705882,0.066568120172784,0.995568685376662,0.502215657311669,1,"{ dbo:Book in c_e and 'edition of' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the 3.5,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'the 3.5' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,science fiction,twogram,,http://dbpedia.org/property/genre,,1,0.005539143279173,15,2708,15,0.005539143279173,0.005508630187293,0.07442542092036,0.994460856720827,0.502769571639586,1,"{ dbo:Book in c_e and 'science fiction' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,an anthology,twogram,,http://dbpedia.org/property/genre,,1,0.005169867060561,14,2708,14,0.005169867060561,0.005143277002204,0.071901787603378,0.994830132939439,0.502584933530281,1,"{ dbo:Book in c_e and 'an anthology' in l_e(c,p,so) } => { exists o : (e, dbp:genre, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,stories by,twogram,,http://dbpedia.org/property/genre,,1,0.008862629246677,24,2708,24,0.008862629246677,0.008784773060029,0.094141538370034,0.991137370753324,0.504431314623338,1,"{ dbo:Book in c_e and 'stories by' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Press in,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'Press in' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,'s picture,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and ''s picture' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,British author,twogram,,http://dbpedia.org/property/genre,,1,0.002954209748892,8,2708,8,0.002954209748892,0.002945508100147,0.054352642519864,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and 'British author' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel written,twogram,,http://dbpedia.org/property/genre,,1,0.014401772525849,39,2708,39,0.014401772525849,0.014197306152166,0.120007385297111,0.985598227474151,0.507200886262925,1,"{ dbo:Book in c_e and 'novel written' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,first published,twogram,,http://dbpedia.org/property/genre,,1,0.008862629246677,24,2708,24,0.008862629246677,0.008784773060029,0.094141538370034,0.991137370753324,0.504431314623338,1,"{ dbo:Book in c_e and 'first published' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Lin Carter,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'Lin Carter' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,released in,twogram,,http://dbpedia.org/property/genre,,1,0.002584933530281,7,2708,7,0.002584933530281,0.002578268876611,0.050842241593784,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and 'released in' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,by Robert,twogram,,http://dbpedia.org/property/genre,,1,0.002584933530281,7,2708,7,0.002584933530281,0.002578268876611,0.050842241593784,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and 'by Robert' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,by English,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'by English' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,British writer,twogram,,http://dbpedia.org/property/genre,,1,0.00480059084195,13,2708,13,0.00480059084195,0.004777655273796,0.06928629620603,0.99519940915805,0.502400295420975,1,"{ dbo:Book in c_e and 'British writer' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Australian author,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'Australian author' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,series by,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'series by' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,'s book,twogram,,http://dbpedia.org/property/genre,,1,0.003323485967504,9,2708,9,0.003323485967504,0.003312476996688,0.057649683151807,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and ''s book' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in 1996,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'in 1996' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,by James,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'by James' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,book in,twogram,,http://dbpedia.org/property/genre,,1,0.003323485967504,9,2708,9,0.003323485967504,0.003312476996688,0.057649683151807,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and 'book in' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was published,twogram,,http://dbpedia.org/property/genre,,1,0.003692762186115,10,2708,10,0.003692762186115,0.003679175864606,0.060768101715581,0.996307237813885,0.501846381093058,1,"{ dbo:Book in c_e and 'was published' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,American writer,twogram,,http://dbpedia.org/property/genre,,1,0.028434268833087,77,2708,77,0.028434268833087,0.027648114901257,0.168624638867181,0.971565731166913,0.514217134416544,1,"{ dbo:Book in c_e and 'American writer' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,short stories,twogram,,http://dbpedia.org/property/genre,,1,0.008493353028065,23,2708,23,0.008493353028065,0.008421823507873,0.092159389256141,0.991506646971935,0.504246676514033,1,"{ dbo:Book in c_e and 'short stories' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,stories edited,twogram,,http://dbpedia.org/property/genre,,1,0.004062038404727,11,2708,11,0.004062038404727,0.004045605001839,0.063734122765805,0.995937961595273,0.502031019202363,1,"{ dbo:Book in c_e and 'stories edited' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,illustrated by,twogram,,http://dbpedia.org/property/genre,,1,0.005169867060561,14,2708,14,0.005169867060561,0.005143277002204,0.071901787603378,0.994830132939439,0.502584933530281,1,"{ dbo:Book in c_e and 'illustrated by' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,edited by,twogram,,http://dbpedia.org/property/genre,,1,0.009970457902511,27,2708,27,0.009970457902511,0.009872029250457,0.099852180259177,0.990029542097489,0.504985228951256,1,"{ dbo:Book in c_e and 'edited by' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel was,twogram,,http://dbpedia.org/property/genre,,1,0.002215657311669,6,2708,6,0.002215657311669,0.002210759027266,0.047070769185017,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and 'novel was' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,picture book,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'picture book' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in 2006,twogram,,http://dbpedia.org/property/genre,,1,0.001846381093058,5,2708,5,0.001846381093058,0.001842978252857,0.042969536802921,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and 'in 2006' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,published in,twogram,,http://dbpedia.org/property/genre,,1,0.025110782865584,68,2708,68,0.025110782865584,0.024495677233429,0.158463821945526,0.974889217134417,0.512555391432792,1,"{ dbo:Book in c_e and 'published in' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,The book,twogram,,http://dbpedia.org/property/genre,,1,0.002954209748892,8,2708,8,0.002954209748892,0.002945508100147,0.054352642519864,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and 'The book' in l_e(c,p,os) } => { exists o : (e, dbp:genre, o) in G }",os
